phase,url,local_status,production_status,indexable,robots_directives,canonical,canonical_target_status,sitemap_included,sitemap_lastmod,reason,author,breadcrumbs,broken_external_links,broken_internal_links,content_hash,description_length,duplicate_description,duplicate_title,external_outbound_links,h1,heading_structure,image_count,internal_inbound_links,internal_outbound_links,issues,lang,meta_description,missing_alt,missing_dimensions,modified_date,orphan,page_depth,page_type,published_date,schema_types,source_file,title,title_length,word_count
after,https://typescript.robertdevore.com/lessons/mapped-types/,200,200,True,,https://typescript.robertdevore.com/lessons/mapped-types/,200,True,,,,True,0,0,eb17088dd79b2d28653ce6488ef6213b18bcf1eca85eeac3537218afbb13891b,77,False,False,4,Mapped types,"[[""h1"", ""Mapped types""], [""h2"", ""Where you are""], [""h2"", ""Mental model""], [""h2"", ""JavaScript reality""], [""h2"", ""TypeScript model""], [""h2"", ""Working example""], [""h2"", ""Type-checker drill""], [""h2"", ""Runtime drill""], [""h2"", ""Professional pattern""], [""h2"", ""Exercise""], [""h2"", ""Checkpoint""], [""h2"", ""Sources""]]",0,57,74,,en,Transform property types without confusing type changes with runtime changes.,0,0,,False,2,lessons,,WebSite;WebPage;LearningResource;BreadcrumbList,content/lessons/13-mapped-types.md,Mapped types · TypeScript Course,32,793
after,https://typescript.robertdevore.com/lessons/interfaces-and-aliases/,200,200,True,,https://typescript.robertdevore.com/lessons/interfaces-and-aliases/,200,True,,,,True,0,0,e23bbce0fc562e37a4a6ff3465e237561210487b33953d33de8635c44d8cf30b,68,False,False,4,Interfaces & type aliases,"[[""h1"", ""Interfaces & type aliases""], [""h2"", ""Where you are""], [""h2"", ""Mental model""], [""h2"", ""JavaScript reality""], [""h2"", ""TypeScript model""], [""h2"", ""Working example""], [""h2"", ""Type-checker drill""], [""h2"", ""Runtime drill""], [""h2"", ""Professional pattern""], [""h2"", ""Common failure modes""], [""h2"", ""Exercise""], [""h2"", ""Checkpoint""], [""h2"", ""Sources""]]",0,58,75,,en,Choose interfaces or type aliases to suit your data and public APIs.,0,0,,False,2,lessons,,WebSite;WebPage;LearningResource;BreadcrumbList,content/lessons/06-interfaces-and-aliases.md,Interfaces & type aliases · TypeScript Course,45,875
after,https://typescript.robertdevore.com/lessons/http-clients/,200,200,True,,https://typescript.robertdevore.com/lessons/http-clients/,200,True,,,,True,0,0,c174502da87dd11f7afaabedf7e50cd7d6299bbec84dd1b1f8d2e0079f770898,91,False,False,4,HTTP clients & external APIs,"[[""h1"", ""HTTP clients & external APIs""], [""h2"", ""Where you are""], [""h2"", ""Mental model""], [""h2"", ""JavaScript and HTTP reality""], [""h2"", ""TypeScript model""], [""h2"", ""Working example""], [""h2"", ""Type-checker drill""], [""h2"", ""Retry, pagination, and rate limits""], [""h2"", ""Runtime drill""], [""h2"", ""Exercise""], [""h2"", ""Checkpoint""], [""h2"", ""Sources""]]",0,57,74,,en,"Build an HTTP client that checks responses and handles failures, retries, and cancellation.",0,0,,False,2,lessons,,WebSite;WebPage;LearningResource;BreadcrumbList,content/lessons/22-http-clients.md,HTTP clients & external APIs · TypeScript Course,48,817
after,https://typescript.robertdevore.com/lessons/javascript-migration/,200,200,True,,https://typescript.robertdevore.com/lessons/javascript-migration/,200,True,,,,True,0,0,25f933a0b014e4733a32c8679a764c4f0cb6d77e2f5c8b32828a0a3da7873c83,87,False,False,5,Migrating JavaScript safely,"[[""h1"", ""Migrating JavaScript safely""], [""h2"", ""Where you are""], [""h2"", ""Mental model""], [""h2"", ""JavaScript reality""], [""h2"", ""TypeScript model""], [""h2"", ""Working example""], [""h2"", ""A gradual configuration""], [""h2"", ""Type-checker drill""], [""h2"", ""Runtime drill""], [""h2"", ""Professional pattern""], [""h2"", ""Exercise""], [""h2"", ""Checkpoint""], [""h2"", ""Sources""]]",0,58,75,,en,"Adopt TypeScript a step at a time with checked JavaScript, JSDoc, and typed boundaries.",0,0,,False,2,lessons,,WebSite;WebPage;LearningResource;BreadcrumbList,content/lessons/31-javascript-migration.md,Migrating JavaScript safely · TypeScript Course,47,721
after,https://typescript.robertdevore.com/lessons/variance/,200,200,True,,https://typescript.robertdevore.com/lessons/variance/,200,True,,,,True,0,0,e497149d52033d991cce2315a1cd8aba1999201c7f6b50513a08abf7dc4a026f,84,False,False,4,Variance & function compatibility,"[[""h1"", ""Variance & function compatibility""], [""h2"", ""Where you are""], [""h2"", ""Mental model""], [""h2"", ""JavaScript reality""], [""h2"", ""TypeScript model""], [""h2"", ""Working example""], [""h2"", ""Type-checker drill""], [""h2"", ""Runtime drill""], [""h2"", ""Professional pattern""], [""h2"", ""Exercise""], [""h2"", ""Checkpoint""], [""h2"", ""Sources""]]",0,57,75,,en,Debug callback assignability using the values an implementation can actually handle.,0,0,,False,2,lessons,,WebSite;WebPage;LearningResource;BreadcrumbList,content/lessons/17-variance.md,Variance & function compatibility · TypeScript Course,53,803
after,https://typescript.robertdevore.com/lessons/assertions-const-satisfies/,200,200,True,,https://typescript.robertdevore.com/lessons/assertions-const-satisfies/,200,True,,,,True,0,0,a5ab07311b09087e2138a1a7007374645f79bc803f8bb05515312f469452ecc2,65,False,False,4,"Assertions, as const & satisfies","[[""h1"", ""Assertions, as const & satisfies""], [""h2"", ""Where you are""], [""h2"", ""Mental model""], [""h2"", ""JavaScript reality""], [""h2"", ""TypeScript model""], [""h2"", ""Working example""], [""h2"", ""Type-checker drill""], [""h2"", ""Runtime drill""], [""h2"", ""Professional pattern""], [""h2"", ""Exercise""], [""h2"", ""Checkpoint""], [""h2"", ""Sources""], [""h2"", ""Type explorer""]]",0,58,75,,en,"Compare annotations, assertions, const assertions, and satisfies.",0,0,,False,2,lessons,,WebSite;WebPage;LearningResource;BreadcrumbList,content/lessons/10-assertions-const-satisfies.md,"Assertions, as const & satisfies · TypeScript Course",52,788
after,https://typescript.robertdevore.com/lessons/declaration-files/,200,200,True,,https://typescript.robertdevore.com/lessons/declaration-files/,200,True,,,,True,0,0,ea91eebd5a5832b69609842ac47af06d93bab6548020ba1db497c194b89c9e49,70,False,False,5,Declaration files,"[[""h1"", ""Declaration files""], [""h2"", ""Where you are""], [""h2"", ""Mental model""], [""h2"", ""JavaScript reality""], [""h2"", ""TypeScript model""], [""h2"", ""Working example""], [""h2"", ""Type-checker drill""], [""h2"", ""Runtime drill""], [""h2"", ""Professional pattern""], [""h2"", ""Exercise""], [""h2"", ""Checkpoint""], [""h2"", ""Sources""], [""h2"", ""Type explorer""]]",0,58,75,,en,"Read, write, and test declaration files that describe JavaScript APIs.",0,0,,False,2,lessons,,WebSite;WebPage;LearningResource;BreadcrumbList,content/lessons/27-declaration-files.md,Declaration files · TypeScript Course,37,793
after,https://typescript.robertdevore.com/lessons/compiler-tooling/,200,200,True,,https://typescript.robertdevore.com/lessons/compiler-tooling/,200,True,,,,True,0,0,0f42104fc33f4d5cf944c8a0ee96af1bb5d2ad80a53c49192ed1fdb900ff910a,84,False,False,5,"Compiler, language service & LSP","[[""h1"", ""Compiler, language service & LSP""], [""h2"", ""Where you are""], [""h2"", ""Mental model""], [""h2"", ""JavaScript and tooling reality""], [""h2"", ""TypeScript 7 model""], [""h2"", ""Working example""], [""h2"", ""Type-checker drill""], [""h2"", ""Runtime drill""], [""h2"", ""Professional pattern""], [""h2"", ""Exercise""], [""h2"", ""Checkpoint""], [""h2"", ""Sources""], [""h2"", ""Type explorer""]]",0,59,75,,en,Learn how the compiler and language service produce diagnostics and editor feedback.,0,0,,False,2,lessons,,WebSite;WebPage;LearningResource;BreadcrumbList,content/lessons/35-compiler-tooling.md,"Compiler, language service & LSP · TypeScript Course",52,755
after,https://typescript.robertdevore.com/lessons/runtime-validation/,200,200,True,,https://typescript.robertdevore.com/lessons/runtime-validation/,200,True,,,,True,0,0,92f0ee89bb154cfe68a6467b8905ea693af734992579051109d021a521f0c761,67,False,False,4,Runtime validation & trusted boundaries,"[[""h1"", ""Runtime validation & trusted boundaries""], [""h2"", ""Where you are""], [""h2"", ""Mental model""], [""h2"", ""JavaScript reality""], [""h2"", ""TypeScript model""], [""h2"", ""Working example""], [""h2"", ""Type-checker drill""], [""h2"", ""Runtime drill""], [""h2"", ""Professional pattern""], [""h2"", ""Exercise""], [""h2"", ""Checkpoint""], [""h2"", ""Sources""]]",0,59,74,,en,Parse external data before using it as a trusted application value.,0,0,,False,1,lessons,,WebSite;WebPage;LearningResource;BreadcrumbList,content/lessons/20-runtime-validation.md,Runtime validation & trusted boundaries · TypeScript Course,59,814
after,https://typescript.robertdevore.com/lessons/library-design/,200,200,True,,https://typescript.robertdevore.com/lessons/library-design/,200,True,,,,True,0,0,840f9417797b21e0a80c5d1883b4570d0dbb89c1322766da06a895fb57e64e6d,73,False,False,4,Designing library APIs,"[[""h1"", ""Designing library APIs""], [""h2"", ""Where you are""], [""h2"", ""Mental model""], [""h2"", ""JavaScript reality""], [""h2"", ""TypeScript model""], [""h2"", ""Working example""], [""h2"", ""Type-checker drill""], [""h2"", ""Runtime drill""], [""h2"", ""Professional pattern""], [""h2"", ""Exercise""], [""h2"", ""Checkpoint""], [""h2"", ""Sources""], [""h2"", ""Type explorer""]]",0,59,75,,en,"Build APIs with useful inference, clear diagnostics, and stable behavior.",0,0,,False,1,lessons,,WebSite;WebPage;LearningResource;BreadcrumbList,content/lessons/26-library-design.md,Designing library APIs · TypeScript Course,42,751
after,https://typescript.robertdevore.com/lessons/template-literal-types/,200,200,True,,https://typescript.robertdevore.com/lessons/template-literal-types/,200,True,,,,True,0,0,172c7bf373970fc4be031055ed8cef90ea4676f95afec74df0125821082d6c31,64,False,False,3,Template literal types,"[[""h1"", ""Template literal types""], [""h2"", ""Where you are""], [""h2"", ""Mental model""], [""h2"", ""JavaScript reality""], [""h2"", ""TypeScript model""], [""h2"", ""Working example""], [""h2"", ""Type-checker drill""], [""h2"", ""Runtime drill""], [""h2"", ""Professional pattern""], [""h2"", ""Exercise""], [""h2"", ""Checkpoint""], [""h2"", ""Sources""]]",0,57,74,,en,Define event names and route patterns with string literal types.,0,0,,False,2,lessons,,WebSite;WebPage;LearningResource;BreadcrumbList,content/lessons/15-template-literal-types.md,Template literal types · TypeScript Course,42,683
after,https://typescript.robertdevore.com/lessons/tsconfig/,200,200,True,,https://typescript.robertdevore.com/lessons/tsconfig/,200,True,,,,True,0,0,cb1121db242ec89fa2c4a984d4c2e90fc896f75054f3686eefc580579f2abcf6,63,False,False,4,Configuring TypeScript,"[[""h1"", ""Configuring TypeScript""], [""h2"", ""Where you are""], [""h2"", ""Mental model""], [""h2"", ""Runtime and tooling reality""], [""h2"", ""TypeScript model""], [""h2"", ""Working example""], [""h2"", ""Type-checker drill""], [""h2"", ""Runtime drill""], [""h2"", ""Professional pattern""], [""h2"", ""Exercise""], [""h2"", ""Checkpoint""], [""h2"", ""Sources""]]",0,59,74,,en,"Choose compiler settings for your runtime, build, and packages.",0,0,,False,1,lessons,,WebSite;WebPage;LearningResource;BreadcrumbList,content/lessons/18-tsconfig.md,Configuring TypeScript · TypeScript Course,42,792
after,https://typescript.robertdevore.com/lessons/values-and-types/,200,200,True,,https://typescript.robertdevore.com/lessons/values-and-types/,200,True,,,,True,0,0,4dffbdaa16ac26a3e988ba358081457a764b83db11d14df78dd73f0fcc5bae38,77,False,False,4,JavaScript values & TypeScript types,"[[""h1"", ""JavaScript values & TypeScript types""], [""h2"", ""Where you are""], [""h2"", ""Mental model""], [""h2"", ""JavaScript reality""], [""h2"", ""TypeScript model""], [""h2"", ""Working example""], [""h2"", ""Type-checker drill""], [""h2"", ""Runtime drill""], [""h2"", ""Professional pattern""], [""h2"", ""Common failure modes""], [""h2"", ""Exercise""], [""h2"", ""Checkpoint""], [""h2"", ""Sources""], [""h2"", ""Type explorer""]]",0,59,76,,en,Separate runtime values from static types and learn when inference is enough.,0,0,,False,2,lessons,,WebSite;WebPage;LearningResource;BreadcrumbList,content/lessons/02-values-and-types.md,JavaScript values & TypeScript types · TypeScript Course,56,913
after,https://typescript.robertdevore.com/lessons/async/,200,200,True,,https://typescript.robertdevore.com/lessons/async/,200,True,,,,True,0,0,10743462fd54878664476ceb6e185d2dbe00493344e51e774e4e6aa309e09208,73,False,False,4,Async TypeScript & cancellation,"[[""h1"", ""Async TypeScript & cancellation""], [""h2"", ""Where you are""], [""h2"", ""JavaScript reality""], [""h2"", ""Mental model""], [""h2"", ""TypeScript model""], [""h2"", ""Working example""], [""h2"", ""Type-checker drill""], [""h2"", ""Runtime drill""], [""h2"", ""Async iteration and streams""], [""h2"", ""Professional pattern""], [""h2"", ""Exercise""], [""h2"", ""Checkpoint""], [""h2"", ""Sources""]]",0,59,75,,en,Understand promises and scheduling before modeling concurrent operations.,0,0,,False,2,lessons,,WebSite;WebPage;LearningResource;BreadcrumbList,content/lessons/21-async.md,Async TypeScript & cancellation · TypeScript Course,51,804
after,https://typescript.robertdevore.com/lessons/setup/,200,200,True,,https://typescript.robertdevore.com/lessons/setup/,200,True,,,,True,0,0,bc75548ab8823bbed6480cffffffcc4c27f07a47a25c7e5898cdb35f0e542328,70,False,False,5,Modern TypeScript setup,"[[""h1"", ""Modern TypeScript setup""], [""h2"", ""Where you are""], [""h2"", ""Why this matters""], [""h2"", ""Mental model""], [""h2"", ""JavaScript reality""], [""h2"", ""Install a local toolchain""], [""h2"", ""Working example""], [""h2"", ""Type-checker drill""], [""h2"", ""Runtime drill""], [""h2"", ""TypeScript 7 and development workflows""], [""h2"", ""Professional pattern""], [""h2"", ""Exercise""], [""h2"", ""Checkpoint""], [""h2"", ""Sources""]]",0,60,75,,en,"Set up a project, check your code, and run the JavaScript it produces.",0,0,,False,1,lessons,,WebSite;WebPage;LearningResource;BreadcrumbList,content/lessons/01-setup.md,Modern TypeScript setup · TypeScript Course,43,1031
after,https://typescript.robertdevore.com/lessons/shipping/,200,200,True,,https://typescript.robertdevore.com/lessons/shipping/,200,True,,,,True,0,0,ef321c8d96ef34933a311feb7c3b9601f5072ef6d984470f42e3f8486d7f44f0,78,False,False,5,Shipping & maintaining TypeScript,"[[""h1"", ""Shipping & maintaining TypeScript""], [""h2"", ""Where you are""], [""h2"", ""Mental model""], [""h2"", ""Runtime and tooling reality""], [""h2"", ""TypeScript model""], [""h2"", ""Working example""], [""h2"", ""Type-checker drill""], [""h2"", ""Release procedure""], [""h2"", ""Runtime drill""], [""h2"", ""Professional pattern""], [""h2"", ""Exercise""], [""h2"", ""Checkpoint""], [""h2"", ""Sources""]]",0,58,76,,en,Build reproducible releases and check that upgrades preserve your public APIs.,0,0,,False,2,lessons,,WebSite;WebPage;LearningResource;BreadcrumbList,content/lessons/36-shipping.md,Shipping & maintaining TypeScript · TypeScript Course,53,793
after,https://typescript.robertdevore.com/lessons/workspaces/,200,200,True,,https://typescript.robertdevore.com/lessons/workspaces/,200,True,,,,True,0,0,873f2cc632d678eb2363b28fa2b4950cb54869aaf1c7764c766085926971c0a2,80,False,False,5,Workspaces & project boundaries,"[[""h1"", ""Workspaces & project boundaries""], [""h2"", ""Where you are""], [""h2"", ""Mental model""], [""h2"", ""JavaScript and package reality""], [""h2"", ""TypeScript model""], [""h2"", ""Working example""], [""h2"", ""Reference layout""], [""h2"", ""Type-checker drill""], [""h2"", ""Runtime drill""], [""h2"", ""Professional pattern""], [""h2"", ""Exercise""], [""h2"", ""Checkpoint""], [""h2"", ""Sources""]]",0,59,75,,en,Organize packages and builds so dependencies stay clear as the repository grows.,0,0,,False,2,lessons,,WebSite;WebPage;LearningResource;BreadcrumbList,content/lessons/29-workspaces.md,Workspaces & project boundaries · TypeScript Course,51,752
after,https://typescript.robertdevore.com/lessons/testing/,200,200,True,,https://typescript.robertdevore.com/lessons/testing/,200,True,,,,True,0,0,d9b55809252c4056036f367fe2aa6321608f6026b525419ca648cb76530b1ac1,73,False,False,4,Runtime tests & type tests,"[[""h1"", ""Runtime tests & type tests""], [""h2"", ""Where you are""], [""h2"", ""Mental model""], [""h2"", ""JavaScript reality""], [""h2"", ""TypeScript model""], [""h2"", ""Working example""], [""h2"", ""Type-checker drill""], [""h2"", ""Runtime drill""], [""h2"", ""Professional pattern""], [""h2"", ""Exercise""], [""h2"", ""Checkpoint""], [""h2"", ""Sources""]]",0,58,74,,en,"Test runtime behavior, inferred types, rejected inputs, and integrations.",0,0,,False,2,lessons,,WebSite;WebPage;LearningResource;BreadcrumbList,content/lessons/23-testing.md,Runtime tests & type tests · TypeScript Course,46,752
after,https://typescript.robertdevore.com/lessons/objects-arrays-tuples/,200,200,True,,https://typescript.robertdevore.com/lessons/objects-arrays-tuples/,200,True,,,,True,0,0,ad7cae49c2aa85bddd1eed4892adb525001a4e0d1e3b7f638146f11ea237c422,75,False,False,4,"Objects, arrays & tuples","[[""h1"", ""Objects, arrays & tuples""], [""h2"", ""Where you are""], [""h2"", ""Mental model""], [""h2"", ""JavaScript reality""], [""h2"", ""TypeScript model""], [""h2"", ""Working example""], [""h2"", ""Type-checker drill""], [""h2"", ""Runtime drill""], [""h2"", ""Professional pattern""], [""h2"", ""Exercise""], [""h2"", ""Checkpoint""], [""h2"", ""Sources""]]",0,58,74,,en,"Describe objects and collections, and understand how mutation affects them.",0,0,,False,2,lessons,,WebSite;WebPage;LearningResource;BreadcrumbList,content/lessons/04-objects-arrays-tuples.md,"Objects, arrays & tuples · TypeScript Course",44,793
after,https://typescript.robertdevore.com/lessons/architecture/,200,200,True,,https://typescript.robertdevore.com/lessons/architecture/,200,True,,,,True,0,0,0fa1322eafbdd0cfc92e4929141b57ce879c3cf93390871775a5085067f30933,82,False,False,4,Architecture for large TypeScript systems,"[[""h1"", ""Architecture for large TypeScript systems""], [""h2"", ""Where you are""], [""h2"", ""Mental model""], [""h2"", ""JavaScript reality""], [""h2"", ""TypeScript model""], [""h2"", ""Working example""], [""h2"", ""Type-checker drill""], [""h2"", ""Runtime drill""], [""h2"", ""Professional pattern""], [""h2"", ""Exercise""], [""h2"", ""Checkpoint""], [""h2"", ""Sources""]]",0,58,74,,en,"Separate domain rules, application services, and adapters with clear dependencies.",0,0,,False,2,lessons,,WebSite;WebPage;LearningResource;BreadcrumbList,content/lessons/34-architecture.md,Architecture for large TypeScript systems · TypeScript Course,61,845
after,https://typescript.robertdevore.com/lessons/runtime-safety/,200,200,True,,https://typescript.robertdevore.com/lessons/runtime-safety/,200,True,,,,True,0,0,846fbc3b872fa6b24255475a0e9d7fa2177ee60d832565a059e8dbb4582f93e6,77,False,False,5,Type safety versus runtime safety,"[[""h1"", ""Type safety versus runtime safety""], [""h2"", ""Where you are""], [""h2"", ""Mental model""], [""h2"", ""JavaScript reality""], [""h2"", ""TypeScript model""], [""h2"", ""Working example""], [""h2"", ""Type-checker drill""], [""h2"", ""Runtime drill""], [""h2"", ""Professional pattern""], [""h2"", ""Exercise""], [""h2"", ""Checkpoint""], [""h2"", ""Sources""]]",0,58,74,,en,Learn where static checks fall short and which runtime checks you still need.,0,0,,False,2,lessons,,WebSite;WebPage;LearningResource;BreadcrumbList,content/lessons/33-runtime-safety.md,Type safety versus runtime safety · TypeScript Course,53,703
after,https://typescript.robertdevore.com/lessons/structural-typing/,200,200,True,,https://typescript.robertdevore.com/lessons/structural-typing/,200,True,,,,True,0,0,6bc9b1e7dac9aacc7ecf34880b8bae7f72f43c5952b2cce1745fa37fe4daddca,81,False,False,4,Structural typing & assignability,"[[""h1"", ""Structural typing & assignability""], [""h2"", ""Where you are""], [""h2"", ""Mental model""], [""h2"", ""JavaScript reality""], [""h2"", ""TypeScript model""], [""h2"", ""Working example""], [""h2"", ""Type-checker drill""], [""h2"", ""Runtime drill""], [""h2"", ""Professional pattern""], [""h2"", ""Exercise""], [""h2"", ""Checkpoint""], [""h2"", ""Sources""]]",0,60,74,,en,Understand why object types are compatible and when excess property checks apply.,0,0,,False,1,lessons,,WebSite;WebPage;LearningResource;BreadcrumbList,content/lessons/08-structural-typing.md,Structural typing & assignability · TypeScript Course,53,743
after,https://typescript.robertdevore.com/lessons/node-application/,200,200,True,,https://typescript.robertdevore.com/lessons/node-application/,200,True,,,,True,0,0,6786261ff8ed07c43561751cf2c6385e217e5051a77540bf3a0df74307c151cf,81,False,False,5,Building a Node.js application,"[[""h1"", ""Building a Node.js application""], [""h2"", ""Where you are""], [""h2"", ""Mental model""], [""h2"", ""JavaScript and Node reality""], [""h2"", ""TypeScript model""], [""h2"", ""Working example""], [""h2"", ""Type-checker drill""], [""h2"", ""Classes at an adapter boundary""], [""h2"", ""Application lab""], [""h2"", ""Runtime drill""], [""h2"", ""Professional pattern""], [""h2"", ""Exercise""], [""h2"", ""Checkpoint""], [""h2"", ""Sources""]]",0,60,77,,en,"Build a Node.js app with configuration, files, HTTP, logs, and graceful shutdown.",0,0,,False,2,lessons,,WebSite;WebPage;LearningResource;BreadcrumbList,content/lessons/25-node-application.md,Building a Node.js application · TypeScript Course,50,930
after,https://typescript.robertdevore.com/lessons/exhaustiveness/,200,200,True,,https://typescript.robertdevore.com/lessons/exhaustiveness/,200,True,,,,True,0,0,1e61d495eaf606a552d8fa96939df072fc3b76c63c6243b98916efef711633fe,63,False,False,3,Discriminated unions & exhaustiveness,"[[""h1"", ""Discriminated unions & exhaustiveness""], [""h2"", ""Where you are""], [""h2"", ""Mental model""], [""h2"", ""JavaScript reality""], [""h2"", ""TypeScript model""], [""h2"", ""Working example""], [""h2"", ""Type-checker drill""], [""h2"", ""Runtime drill""], [""h2"", ""Professional pattern""], [""h2"", ""Exercise""], [""h2"", ""Checkpoint""], [""h2"", ""Sources""]]",0,57,74,,en,Describe valid states and catch missing cases when they change.,0,0,,False,2,lessons,,WebSite;WebPage;LearningResource;BreadcrumbList,content/lessons/16-exhaustiveness.md,Discriminated unions & exhaustiveness · TypeScript Course,57,740
after,https://typescript.robertdevore.com/lessons/functions/,200,200,True,,https://typescript.robertdevore.com/lessons/functions/,200,True,,,,True,0,0,c6af57122846873ed54de8537249b9c61a120deb2b6abd3a468ae7ffb1a77429,65,False,False,4,Functions & callbacks,"[[""h1"", ""Functions & callbacks""], [""h2"", ""Where you are""], [""h2"", ""Why this matters""], [""h2"", ""JavaScript reality""], [""h2"", ""TypeScript model""], [""h2"", ""Working example""], [""h2"", ""Type-checker drill""], [""h2"", ""Runtime drill""], [""h2"", ""Professional pattern""], [""h2"", ""Common failure modes""], [""h2"", ""Exercise""], [""h2"", ""Checkpoint""], [""h2"", ""Sources""]]",0,57,75,,en,Write functions and callbacks with clear inputs and return types.,0,0,,False,2,lessons,,WebSite;WebPage;LearningResource;BreadcrumbList,content/lessons/03-functions.md,Functions & callbacks · TypeScript Course,41,890
after,https://typescript.robertdevore.com/lessons/errors-and-null/,200,200,True,,https://typescript.robertdevore.com/lessons/errors-and-null/,200,True,,,,True,0,0,1780bfd529b6360ee59171661e2c9cbdd476617c43473ef3e4bb4ae5ad7d26d6,66,False,False,4,Errors & nullable values,"[[""h1"", ""Errors & nullable values""], [""h2"", ""Where you are""], [""h2"", ""Mental model""], [""h2"", ""JavaScript reality""], [""h2"", ""TypeScript model""], [""h2"", ""Working example""], [""h2"", ""Type-checker drill""], [""h2"", ""Runtime drill""], [""h2"", ""Professional pattern""], [""h2"", ""Exercise""], [""h2"", ""Checkpoint""], [""h2"", ""Sources""]]",0,57,75,,en,Handle missing values and errors with exceptions and result types.,0,0,,False,2,lessons,,WebSite;WebPage;LearningResource;BreadcrumbList,content/lessons/07-errors-and-null.md,Errors & nullable values · TypeScript Course,44,789
after,https://typescript.robertdevore.com/lessons/narrowing/,200,200,True,,https://typescript.robertdevore.com/lessons/narrowing/,200,True,,,,True,0,0,da542c558440da7ddc3518b01105385ae5a03953ec1b821eee03650fc2f2b341,65,False,False,4,"Unions, literals & narrowing","[[""h1"", ""Unions, literals & narrowing""], [""h2"", ""Where you are""], [""h2"", ""Why this matters""], [""h2"", ""Mental model""], [""h2"", ""JavaScript reality""], [""h2"", ""TypeScript model""], [""h2"", ""Working example""], [""h2"", ""Type-checker drill""], [""h2"", ""Runtime drill""], [""h2"", ""Professional pattern""], [""h2"", ""Exercise""], [""h2"", ""Checkpoint""], [""h2"", ""Sources""]]",0,58,75,,en,Use runtime evidence and control flow to make union types useful.,0,0,,False,2,lessons,,WebSite;WebPage;LearningResource;BreadcrumbList,content/lessons/05-narrowing.md,"Unions, literals & narrowing · TypeScript Course",48,887
after,https://typescript.robertdevore.com/lessons/advanced-design/,200,200,True,,https://typescript.robertdevore.com/lessons/advanced-design/,200,True,,,,True,0,0,c9fbf7edce628ef0b0273bd6fc41c7a1af4bc4d7d7c581c0e7af5ccd7d725cd0,84,False,False,5,Practical advanced types,"[[""h1"", ""Practical advanced types""], [""h2"", ""Where you are""], [""h2"", ""Mental model""], [""h2"", ""JavaScript reality: classes and prototypes""], [""h2"", ""TypeScript model""], [""h2"", ""Working example""], [""h2"", ""Type-checker drill""], [""h2"", ""Runtime drill""], [""h2"", ""Professional pattern""], [""h2"", ""Exercise""], [""h2"", ""Checkpoint""], [""h2"", ""Sources""]]",0,60,74,,en,"Use brands, builders, recursion, and type-state when they make an API easier to use.",0,0,,False,1,lessons,,WebSite;WebPage;LearningResource;BreadcrumbList,content/lessons/32-advanced-design.md,Practical advanced types · TypeScript Course,44,872
after,https://typescript.robertdevore.com/lessons/performance/,200,200,True,,https://typescript.robertdevore.com/lessons/performance/,200,True,,,,True,0,0,e126bde65ee64a465363435d39daf399f007582f0a5a3653928a19d9f7d534ed,66,False,False,4,Compiler & editor performance,"[[""h1"", ""Compiler & editor performance""], [""h2"", ""Where you are""], [""h2"", ""Mental model""], [""h2"", ""Runtime and tooling reality""], [""h2"", ""TypeScript model""], [""h2"", ""Working example""], [""h2"", ""Measurement lab""], [""h2"", ""Type-checker drill""], [""h2"", ""Runtime drill""], [""h2"", ""Professional pattern""], [""h2"", ""Exercise""], [""h2"", ""Checkpoint""], [""h2"", ""Sources""]]",0,59,75,,en,Find what slows the compiler or editor before changing your types.,0,0,,False,2,lessons,,WebSite;WebPage;LearningResource;BreadcrumbList,content/lessons/30-performance.md,Compiler & editor performance · TypeScript Course,49,751
after,https://typescript.robertdevore.com/lessons/modules/,200,200,True,,https://typescript.robertdevore.com/lessons/modules/,200,True,,,,True,0,0,a2a42bb35fb209fe4fdbffffb4444425dda40d7eee8ce61f0e51f3f73c3b6bfe,71,False,False,5,"ESM, CommonJS & module resolution","[[""h1"", ""ESM, CommonJS & module resolution""], [""h2"", ""Where you are""], [""h2"", ""Mental model""], [""h2"", ""JavaScript reality""], [""h2"", ""TypeScript model""], [""h2"", ""Working example""], [""h2"", ""Type-checker drill""], [""h2"", ""Package map exercise""], [""h2"", ""Runtime drill""], [""h2"", ""Professional pattern""], [""h2"", ""Checkpoint""], [""h2"", ""Sources""]]",0,58,74,,en,Follow an import from TypeScript source to the code your runtime loads.,0,0,,False,2,lessons,,WebSite;WebPage;LearningResource;BreadcrumbList,content/lessons/19-modules.md,"ESM, CommonJS & module resolution · TypeScript Course",53,853
